file_date,tx_date,full_name,order_type,ticker,tx_estimate,prior_1m_return,prior_1m_volatility,prior_3m_return,prior_3m_volatility,prior_6m_return,prior_6m_volatility,RSI_14d,avg_vol_30d,momentum_factor,log_tx_estimate,relative_tx_size
2014-02-11,2014-02-06,Susan M Collins,1,MCK,1001,0.06531532294307096,0.02003131203758025,0.08887595383493463,0.013683054186670826,0.4079488305612531,0.013109071868893356,49.586719600720016,2419300.0,0.0013083516147079789,6.90975328164481,49969.26955421532
2014-02-11,2014-02-06,Susan M Collins,0,CVX,1001,-0.11033799162783453,0.01238064550277836,-0.0741452323201659,0.010082919507711677,-0.07117189539157232,0.00903929800980498,37.46152889900135,7388733.333333333,-0.0013660555598327458,6.90975328164481,80845.47403456045
2014-02-11,2014-02-07,Susan M Collins,0,BA,1001,-0.09799742620497598,0.018829150256907536,-0.04157552550352861,0.01442669124635589,0.22297511819155535,0.01433133827993621,35.82827273454156,6959504.761904762,-0.0018452082628037008,6.90975328164481,53159.42710721595
2014-02-11,2014-01-31,Susan M Collins,0,GE,1001,-0.08618183945713775,0.011871067318863237,-0.04149326330649383,0.010117190663783089,0.04112723992457523,0.010233567864307135,49.49831012772567,10045764.19047619,-0.0010230704178591462,6.90975328164481,84315.55963379148
2014-02-11,2014-02-04,Susan M Collins,1,CP,1001,0.006373866890011959,0.01989377098970164,0.019376940485959393,0.013701697339361524,0.20732994716378972,0.015185649410274272,73.94494684354805,3892690.476190476,0.00012680024822873972,6.90975328164481,50314.72845393189
2014-02-11,2014-02-04,Susan M Collins,1,FB,1001,,,,,,,,,,6.90975328164481,
2014-02-11,2014-02-06,Susan M Collins,1,MSFT,1001,-0.0063167542451506575,0.017880440670852146,-0.03508739512176795,0.0135980534752936,0.11686247886004053,0.016152906039754833,59.10925589567838,45433904.76190476,-0.00011294634951276976,6.90975328164481,55979.82950175217
2014-02-14,2014-02-12,Susan M Collins,0,LNKD,1001,,,,,,,,,,6.90975328164481,
2014-02-14,2014-02-11,Susan M Collins,1,CRM,1001,0.08930805815412257,0.024943255013153563,0.07026760706548951,0.020250230029048067,0.4043579470480101,0.02120170191885034,63.560343507986865,5352650.0,0.002227633669267828,6.90975328164481,40129.480694939746
2014-02-14,2014-02-11,Susan M Collins,0,NWSA,1001,0.04548136549735915,0.024135832620121728,0.041231049403863684,0.016547200303687257,0.11366454475067456,0.014125576197558403,77.21517816808623,5040500.0,0.0010977306249788398,6.90975328164481,41471.88720882598
2014-02-25,2014-02-19,Susan M Collins,1,FB,1001,,,,,,,,,,6.90975328164481,
2014-02-25,2014-02-13,Susan M Collins,1,MCK,1001,0.04896375472057368,0.012191334011915684,0.098513266546145,0.013920566437456212,0.44928031286294967,0.013192749163486206,67.87256447042029,1729009.5238095238,0.000596933488276027,6.90975328164481,82100.7691408153
2014-02-27,2014-01-31,Sheldon Whitehouse,0,CLX,15001,-0.023900532788100448,0.007201361794342847,-0.008124074317736318,0.009046584852257103,0.05318397779258466,0.0086709169728172,47.26130803198472,1293136.3636363635,-0.00017211638368466508,9.615938804529582,2082789.011207776
2014-02-27,2014-02-10,Sheldon Whitehouse,0,AAPL,15001,-0.006670415667835439,0.02297648373161964,0.023358447548585737,0.016429417143030926,0.0737484136885187,0.0159263819189776,31.782841024214846,373637727.27272725,-0.0001532626970751617,9.615938804529582,652856.5170674851
2014-02-27,2014-02-10,Sheldon Whitehouse,0,EMR,1001,-0.04496676357675089,0.014274125462158607,-0.013359796659987655,0.010410141646539845,0.053878714161129215,0.010043340032829867,60.056839406702075,3614750.0,-0.0006418612249217661,6.90975328164481,70121.97564592432
2014-02-27,2014-02-10,Sheldon Whitehouse,0,GIS,15001,-0.010244136351689859,0.01011407918670905,-0.035253722828746725,0.009664182075111822,-0.057259420091005264,0.00919499554706642,59.36509999227316,2988886.3636363638,-0.00010361000626043598,9.615938804529582,1483033.3725623148
2014-02-27,2014-02-10,Sheldon Whitehouse,0,NSRGY,15001,0.025553576093228392,0.012123068489913123,0.04602786635262457,0.009118373282999637,0.12093297887233878,0.00949756138359639,66.2447293618556,430013.63636363635,0.0003097877531404144,9.615938804529582,1237290.9318749232
2014-02-27,2014-01-29,Sheldon Whitehouse,0,BA,15001,-0.04517354421496844,0.01670943564094217,-0.0018929718793476713,0.013427581017771546,0.21265836658429316,0.013727269255658736,46.102742337456625,7107450.0,-0.0007548244297332706,9.615938804529582,897702.5089188047
2014-02-27,2014-01-29,Sheldon Whitehouse,0,SYMC,15001,,,,,,,,,,9.615938804529582,
2014-02-27,2014-02-10,Sheldon Whitehouse,1,NEE,15001,0.05376151745774904,0.011088826770144618,0.0746711758965719,0.00921605982174116,0.09927612990001067,0.010478678737726276,24.45704865533189,9132763.636363637,0.0005961521539890848,9.615938804529582,1352681.1834775286
2014-02-27,2014-02-10,Sheldon Whitehouse,1,CMRE,15001,0.0957533919458955,0.022559683224152704,0.0957533919458955,0.020580452494389306,0.17405524906607583,0.01930921697421903,45.98766234554099,201859.0909090909,0.0021601661899375373,9.615938804529582,664917.8063871947
2014-02-27,2014-01-29,Sheldon Whitehouse,1,LNKD,1001,,,,,,,,,,6.90975328164481,
2014-02-27,2014-01-31,Sheldon Whitehouse,1,LOW,1001,-0.06020224257137985,0.011239173551076644,-0.06643385485812614,0.014260207937614528,0.025725454081022336,0.014811463727143283,86.92586200673922,7990563.636363637,-0.0006766234524237528,6.90975328164481,89055.56444047244
2014-02-27,2014-02-06,Rafael E Cruz,1,BFK,15001,0.0050027449798162316,0.007101443580011356,0.04121884451889013,0.007659656167102555,0.09356644643580814,0.008543378858664985,36.363313875345376,83690.90909090909,3.5526711219350014e-05,9.615938804529582,2112089.9914246155
2014-02-27,2014-02-21,Rafael E Cruz,1,EPD,50001,0.005592953304119241,0.009009156770273655,0.05000921086586563,0.008443320681344367,0.12229726998681612,0.00999250781123275,56.20062560174226,2226818.1818181816,5.038779312563027e-05,10.819818283610305,5549403.9976045145
2014-02-27,2014-02-10,Sheldon Whitehouse,1,V,15001,0.00753812882407745,0.019366987437372182,0.11462105991541183,0.013468869975231288,0.23911312293443943,0.013563953155591243,61.57840314180942,13476672.727272727,0.0001459908462372011,9.615938804529582,774525.492052638
2014-03-04,2014-02-26,Susan M Collins,0,ESRX,1001,,,,,,,,,,6.90975328164481,
2014-03-04,2014-02-26,Susan M Collins,1,RHT,1001,,,,,,,,,,6.90975328164481,
2014-03-04,2014-02-26,Susan M Collins,1,MCK,1001,0.010405957245140929,0.012099954453033242,0.05359024506964838,0.013774157551664619,0.4416907663918088,0.013243426803046755,64.42214239304948,1541747.619047619,0.00012591160870641652,6.90975328164481,82720.74768028632
2014-03-05,2014-02-21,John F Reed,0,VOD,1001,-0.004847936054335311,0.01730874491826271,0.055480439835414286,0.012711113796250433,0.32709038555493253,0.01337378573219905,72.92331591751608,15688979.454545455,-8.39116885445389e-05,6.90975328164481,57828.69734515216
2014-03-06,2014-02-27,Thomas R Carper,1,RIG,1001,-0.0413285253346638,0.01438952404084932,-0.1442744091784881,0.012399806058326792,-0.03897219189171264,0.014786722228523641,44.85299867486405,5548040.909090909,-0.000594697808875995,6.90975328164481,69559.66281412235
2014-03-06,2014-02-27,Thomas R Carper,0,EC,1001,-0.024573681618527576,0.018430388653291056,-0.17364692737556142,0.017824703854019446,-0.24788229296455788,0.01522953746267814,48.519027120382816,569109.0909090909,-0.0004529025028716976,6.90975328164481,54309.52701554933
2014-03-06,2014-02-21,Thomas R Carper,1,SJR,1001,,,,,,,,,,6.90975328164481,
2014-03-11,2014-02-19,John Hoeven,1,CTSH,50001,0.010816945382316145,0.018648518535927836,0.06667424521180543,0.013855381306746021,0.35579683685190466,0.014028390483894317,57.6965062420128,3296595.238095238,0.00020172000646424164,10.819818283610305,2681087.9811011907
2014-03-11,2014-02-19,John Hoeven,1,VFC,50001,-0.03589647873874802,0.02046016700720941,0.014146048878434847,0.015130869119973451,0.19700475511786064,0.01312034379174063,72.8892791724829,3169857.619047619,-0.0007344479499655263,10.819818283610305,2443702.2571773324
2014-03-11,2014-02-19,John Hoeven,1,IBM,50001,-0.02375923548118608,0.012002430997337544,-0.0009612714563871361,0.01092806045309459,-0.002583835238320953,0.011738259966769641,71.7104060339565,4519960.238095238,-0.00028516858441242983,10.819818283610305,4165558.9981806553
2014-03-19,2014-03-11,Susan M Collins,0,ACE,1001,,,,,,,,,,6.90975328164481,
2014-03-19,2014-03-11,Susan M Collins,1,VRX,1001,,,,,,,,,,6.90975328164481,
2014-03-19,2014-03-12,Susan M Collins,0,NWL,1001,0.005752970697728843,0.008253559291836337,-0.005566065921114416,0.009854400634138751,0.15413547608682987,0.010360725815256164,20.058951702380796,2765177.272727273,4.748248475790207e-05,6.90975328164481,121266.31654217778
2014-03-19,2014-03-07,Susan M Collins,1,SLB,1001,0.08395916306886875,0.011285407462123451,0.060932975718060334,0.011454671205689639,0.08416034501219682,0.01124524064536083,37.12960086099481,5633227.2727272725,0.000947513365411051,6.90975328164481,88690.7550838741
2014-03-19,2014-03-07,Susan M Collins,1,FB,1001,,,,,,,,,,6.90975328164481,
2014-03-19,2014-03-04,Susan M Collins,1,RHT,1001,,,,,,,,,,6.90975328164481,
2014-03-19,2014-03-07,Susan M Collins,0,GE,1001,0.07497148530347553,0.009662822849238646,-0.022744677182933937,0.011320135651069917,0.14477198344357212,0.011085891770672858,35.930601294852934,6557819.818181818,0.0007244361812317827,6.90975328164481,103582.19677825145
2014-03-25,2014-03-14,Susan M Collins,0,AEP,1001,0.023069982203215877,0.008198239669968611,0.1015452513923405,0.008072939097571247,0.19541383723801298,0.009125290923119613,58.353931411222284,2878286.3636363638,0.00018913324328387427,6.90975328164481,122084.49079325817
2014-03-25,2014-03-19,Susan M Collins,0,CRM,1001,-0.08316333750520577,0.02323391930289586,0.1009987271868169,0.02140336484565181,0.10746788455197609,0.019617488207887477,28.724404801924365,7617390.909090909,-0.0019322102725554437,6.90975328164481,43081.7076207896
2014-03-25,2014-03-19,Susan M Collins,1,BA,1001,-0.06422739018930679,0.01236020087720404,-0.09055651842676615,0.014397025863098371,0.057853125190603594,0.014152378253286793,44.33761041755641,5069768.181818182,-0.000793863444558396,6.90975328164481,80979.18721198021
2014-03-26,2014-03-13,Sheldon Whitehouse,1,JPJQL,15001,,,,,,,,,,9.615938804529582,
2014-03-26,2014-03-13,Sheldon Whitehouse,0,CLX,1001,-0.00011577756018643637,0.00590860767313445,-0.06145311233719275,0.007637042932653778,0.04434408130783973,0.008932351431766801,62.14430140291458,947182.6086956522,-6.840841804943635e-07,6.90975328164481,169385.18686284815
2014-03-26,2014-03-13,Sheldon Whitehouse,0,GE,1001,0.005167244937297255,0.009477829422207039,-0.039932161489732554,0.011138941330816953,0.07567040626616084,0.01098475027725095,46.63442994973015,6748740.695652174,4.897426609846629e-05,6.90975328164481,105603.7571110683
2014-03-26,2014-03-13,Sheldon Whitehouse,0,AAPL,1001,-0.009907153750869813,0.009134596904930046,-0.03716160837402349,0.015675205581555118,0.19288913526516094,0.014479269499019605,53.70097756841059,255711460.86956522,-9.049785598936149e-05,6.90975328164481,109571.38437881472
2014-03-26,2014-03-13,Sheldon Whitehouse,0,KO,1001,-0.009553462017837022,0.010062240418566574,-0.024449727563328194,0.010025496036553467,-0.00826202627561734,0.009227210625020564,53.932589379787736,17369608.695652176,-9.612923165312026e-05,6.90975328164481,99470.94160178916
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,0.016051300828294535,0.016180774165110642,0.04707723134654618,0.015243595623899781,0.2577391899289072,0.013408211798981804,43.19069777415619,2531327.8260869565,0.00025972247375888725,6.90975328164481,61859.71882849816
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ORCL,1001,-0.006297620448287744,0.01375683562015109,0.08730593970059197,0.01378250204725708,0.2001297586255355,0.011750187786012995,55.51173873009171,17978930.43478261,-8.663532930519672e-05,6.90975328164481,72758.53758085583
2014-03-26,2014-02-19,Sheldon Whitehouse,0,VAR,15001,,,,,,,,,,9.615938804529582,
2014-03-26,2014-02-19,Sheldon Whitehouse,1,TWX,1001,,,,,,,,,,6.90975328164481,
2014-03-26,2014-02-19,Sheldon Whitehouse,1,ACE,1001,,,,,,,,,,6.90975328164481,
2014-03-26,2014-03-13,Sheldon Whitehouse,0,VFC,1001,0.016051300828294535,0.016180774165110642,0.04707723134654618,0.015243595623899781,0.2577391899289072,0.013408211798981804,43.19069777415619,2531327.8260869565,0.00025972247375888725,6.90975328164481,61859.71882849816
2014-03-26,2014-03-13,Sheldon Whitehouse,1,BEAV,15001,,,,,,,,,,9.615938804529582,
2014-03-26,2014-02-25,Sheldon Whitehouse,0,DHR,1001,0.03670762722534193,0.010293060455213792,0.019706001001234874,0.011319712563171316,0.17166465831580702,0.010890395021569965,34.00481428841367,3729930.1304347827,0.00037783382619789623,6.90975328164481,97240.540246974
2014-03-26,2014-02-25,Sheldon Whitehouse,1,PANW,1001,0.25544392294273033,0.03733072665590562,0.5029074347004703,0.0263494084700732,0.5702912524986747,0.02456421918213003,22.09150033472085,13287860.869565217,0.009535907263287286,6.90975328164481,26813.653952479282
2014-03-26,2014-02-25,Sheldon Whitehouse,1,QLIK,1001,,,,,,,,,,6.90975328164481,
2014-03-26,2014-02-19,Sheldon Whitehouse,1,V,15001,-0.03296857458528912,0.015291725712856282,0.11246244830459395,0.01330810660251787,0.2548125101933043,0.013168282718681756,28.99198349233616,12366643.47826087,-0.0005041463997020858,9.615938804529582,980923.8903296988
2014-03-26,2014-02-19,Sheldon Whitehouse,1,EL,1001,-0.06636194149361685,0.01735298250078796,-0.08699077439307734,0.012141365955545732,-0.005757173221353051,0.011741461393773266,18.736436554583577,2179382.6086956523,-0.0011515776094570475,6.90975328164481,57681.28439420458
2014-03-26,2014-02-19,Sheldon Whitehouse,0,CLX,15001,-0.02818852095509261,0.009623873173526991,-0.06751236231143964,0.009053808013287309,0.047301255206624315,0.009079779627444108,62.14430140291458,947182.6086956522,-0.0002712827506211192,9.615938804529582,1558565.991421054
2014-03-26,2014-02-19,Sheldon Whitehouse,1,JPM,1001,-0.015643733203415056,0.012959294841406278,0.007244163710625751,0.011084778065975825,0.10969259678826138,0.012440133929439113,65.09145646483623,20172869.56521739,-0.00020273175100335284,6.90975328164481,77235.89719594565
2014-03-27,2014-03-17,John F Reed,1,ZMH,1001,,,,,,,,,,6.90975328164481,
2014-04-01,2014-03-27,Susan M Collins,1,M,1001,0.04264507172487075,0.00887142582633828,0.11288018359366747,0.016433376527557546,0.36199016481850066,0.01596815011909607,59.81313965127572,3661518.1818181816,0.00037832259066606673,6.90975328164481,112821.45600231191
2014-04-01,2014-03-27,Susan M Collins,0,BIIB,1001,-0.10551538930226223,0.02424648506920378,0.11758124890515154,0.02507252143801547,0.28659252713527517,0.02524891996236231,24.029596201758096,1904018.1818181819,-0.0025583773112885255,6.90975328164481,41282.63187473199
2014-04-01,2014-03-27,Susan M Collins,1,MSFT,1001,0.04848134337246468,0.01335155840743971,0.06342563644456756,0.013709888994677602,0.2005976182361484,0.01379332865699336,68.51459358011908,36865031.81818182,0.0006473014877086022,6.90975328164481,74966.90667477388
2014-04-01,2014-03-27,Susan M Collins,0,CELG,1001,,,,,,,,,,6.90975328164481,
2014-04-03,2014-03-05,Pat Roberts,1,KSU,1001,,,,,,,,,,6.90975328164481,
2014-04-03,2014-03-10,Pat Roberts,1,BAC,1001,0.04548168020856935,0.012891067071197367,0.12342196402636585,0.01376232755662136,0.19397297746126574,0.012664254393828343,24.161047026089406,105611708.69565217,0.0005863073900794173,6.90975328164481,77644.64724484488
2014-04-03,2014-03-14,Pat Roberts,1,FB,1001,,,,,,,,,,6.90975328164481,
2014-04-03,2014-03-07,Pat Roberts,1,AAPL,50001,0.04101728161913054,0.010237017551286235,-0.05793276629951738,0.01563634685171501,0.060376012486742736,0.015742691535190166,64.7905258909213,230714886.95652175,0.0004198946318410896,10.819818283610305,4883855.663415836
2014-04-03,2014-03-07,Pat Roberts,1,BIDU,1001,0.19684408929109942,0.022892218506181426,0.058987782138925526,0.025005242662302286,0.3328451518935456,0.024031553432718462,49.92961336758864,4944008.695652174,0.004506197903702135,6.90975328164481,43724.73882297147
2014-04-03,2014-03-14,Pat Roberts,1,BAC,15001,0.0035851815056782144,0.013360687061715342,0.10302174364141159,0.013918311648609911,0.15766510573994585,0.012793211406342967,24.161047026089406,105611708.69565217,4.790048815681605e-05,9.615938804529582,1122687.5716152424
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,0.10987658560479852,0.017151926002483792,0.27104735354135623,0.027709630457687266,0.5315656385701635,0.02818667992750067,14.420125960667193,18749043.47826087,0.00188459506569908,9.615938804529582,874544.6693950532
2014-04-03,2014-03-06,Pat Roberts,1,BIDU,50001,0.18495694205342428,0.02347479349709221,0.09442233443093029,0.025024788533874003,0.3518816584732698,0.02408211742124997,49.92961336758864,4944008.695652174,0.004341826020557785,10.819818283610305,2129896.056812448
2014-04-03,2014-03-03,Pat Roberts,0,BIDU,15001,0.1277570766788596,0.022581506905588234,0.016162806937547014,0.023843859664981423,0.26217557488781695,0.023599014674072032,49.92961336758864,4944008.695652174,0.002884947309261434,9.615938804529582,664275.2313866391
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,,,,,,,,,,6.90975328164481,
2014-04-03,2014-03-05,Pat Roberts,0,FB,1001,,,,,,,,,,6.90975328164481,
2014-04-03,2014-03-03,Pat Roberts,0,AAPL,50001,0.05859881764218344,0.011073315596978703,-0.06251038844112788,0.015792364259053983,0.07084313063108993,0.01587603792727114,64.7905258909213,230714886.95652175,0.0006488832013617007,10.819818283610305,4515041.996242303
2014-04-03,2014-03-06,Pat Roberts,1,NFLX,15001,0.10987658560479852,0.017151926002483792,0.27104735354135623,0.027709630457687266,0.5315656385701635,0.02818667992750067,14.420125960667193,18749043.47826087,0.00188459506569908,9.615938804529582,874544.6693950532
2014-04-07,2014-03-28,Susan M Collins,1,DAL,1001,0.0005968200994912465,0.01959983548150001,0.23557164297554523,0.02175904424658092,0.42733583952464627,0.01901529016180196,55.29227447144477,11237471.42857143,1.1697575762080899e-05,6.90975328164481,51069.25166250085
2014-04-07,2014-03-31,Susan M Collins,1,DAL,1001,0.06320952013865755,0.021246800585374138,0.2638290593959052,0.022074546412384485,0.4348687276681684,0.01917424361295114,55.29227447144477,11237471.42857143,0.0013430000694832475,6.90975328164481,47110.75840428564
2014-04-07,2014-03-31,Susan M Collins,0,ACE,1001,,,,,,,,,,6.90975328164481,
2014-04-07,2014-03-28,Susan M Collins,0,WIN,1001,,,,,,,,,,6.90975328164481,
2014-04-07,2014-04-02,Susan M Collins,0,C,1001,0.013232489456994623,0.017204614304828173,-0.07690788158280193,0.016209064318273892,-0.017914124928356645,0.014167096707416157,20.735525636343013,32171323.80952381,0.00022765987740029766,6.90975328164481,58178.68413562561
2014-04-08,2014-04-04,Susan M Collins,1,RHHBY,1001,0.01738552596215337,0.01273639072907901,0.08377480949743465,0.014063080891140329,0.15783779583691304,0.011811900604022672,25.56374826404499,1385750.0,0.0002214288516845326,6.90975328164481,78587.52402992183
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,-0.1162201465916618,0.022029938434147245,0.011248219184488706,0.022984970080615175,0.06863490333947064,0.020405867491773675,43.76080535975761,6610327.2727272725,-0.0025603226742218774,6.90975328164481,45436.10355010943
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,,,,,,,,,,6.90975328164481,
2014-04-08,2014-04-03,Susan M Collins,1,MSFT,1001,0.06769064484129572,0.013745640485105647,0.11941222135951657,0.014064958590184615,0.25017648154030425,0.01391796570347777,44.444315123299624,39432318.18181818,0.0009304512681934221,6.90975328164481,72817.79145126943
2014-04-08,2014-04-03,Susan M Collins,0,CRM,1001,-0.1162201465916618,0.022029938434147245,0.011248219184488706,0.022984970080615175,0.06863490333947064,0.020405867491773675,43.76080535975761,6610327.2727272725,-0.0025603226742218774,6.90975328164481,45436.10355010943
2014-04-08,2014-04-03,Susan M Collins,1,UTX,1001,,,,,,,,,,6.90975328164481,
2014-04-08,2014-04-03,Susan M Collins,0,GM,1001,-0.03182651558125049,0.016322132362826095,-0.0964206788687253,0.015522803051284749,0.016334394195665514,0.01570136376143779,50.247551725576564,26276313.636363637,-0.0005194765999647176,6.90975328164481,61324.01415059606
2014-04-08,2014-04-03,Susan M Collins,0,CELG,1001,,,,,,,,,,6.90975328164481,
2014-04-08,2014-04-03,Susan M Collins,0,RHT,1001,,,,,,,,,,6.90975328164481,
2014-04-08,2014-04-03,Susan M Collins,1,M,1001,0.05564864662227231,0.007392686402170219,0.13668537280482052,0.016317704370118678,0.42250299822754567,0.01582507452786912,53.606364213153725,3654345.4545454546,0.00041139299318364823,6.90975328164481,135385.77991435817
2014-04-09,2014-03-28,John F Reed,1,ALTR,1001,,,,,,,,,,6.90975328164481,
2014-04-09,2014-03-28,John F Reed,0,FCX,1001,-0.01646219280305261,0.020803100677314165,-0.12007324181487689,0.017564035778840123,0.011651016802697756,0.015181512798579593,85.23058240913791,11554278.260869564,-0.00034246465425126016,6.90975328164481,48115.51412513306
2014-04-09,2014-03-28,John F Reed,1,AAPL,1001,0.03771165010989108,0.007865071879526479,-0.026052072980550456,0.01482629939979022,0.1394374080477001,0.013503127693765868,36.423849165342155,237225252.17391303,0.00029660483880984597,6.90975328164481,127255.38430501327
2014-04-09,2014-03-28,John F Reed,1,MSFT,1001,0.07552682704222735,0.014083135922245268,0.08882240577742051,0.014015514960637503,0.229270333776334,0.013882357722541476,57.112984816528694,38909117.39130435,0.0010636545710115974,6.90975328164481,71072.87273612327
2014-04-09,2014-03-28,John F Reed,1,ZMH,1001,,,,,,,,,,6.90975328164481,
2014-04-15,2014-04-07,Susan M Collins,1,HON,1001,-0.03517055945288716,0.010228515567686778,0.01699591411245449,0.010187971572531299,0.13326304548649914,0.010209295374387509,41.223255433076595,2986369.590909091,-0.00035974261488810975,6.90975328164481,97854.09615700485
2014-04-15,2014-04-07,Susan M Collins,1,M,1001,0.00667843120935685,0.009975696221094385,0.121275310028234,0.016559601024072473,0.3879131138428835,0.016029209692501427,35.61853403280902,3392704.5454545454,6.662200097801992e-05,6.90975328164481,100333.81570579647
2014-04-15,2014-04-09,Susan M Collins,0,FB,1001,,,,,,,,,,6.90975328164481,
2014-04-15,2014-04-09,Susan M Collins,0,AMZN,1001,-0.10449900146418978,0.01659053387180678,-0.17256431718577125,0.021953463214105986,0.06729064964210751,0.02057485095122582,28.88086750678619,101567090.9090909,-0.001733694223361627,6.90975328164481,60331.974592231796
2014-04-23,2014-03-31,John Hoeven,1,BUD,50001,0.031140111225137046,0.010661573257666833,-0.010896007975020772,0.013071078023902592,0.07882070048343981,0.011237606052583312,55.10468672085744,1173227.2727272727,0.0003320025770786919,10.819818283610305,4689393.337958753
2014-04-28,2014-03-20,Sheldon Whitehouse,1,SLB,1001,0.0052966701660635,0.01049920453145234,0.048649095734247805,0.010986857266422463,0.05515515567880103,0.011319439441232784,70.93814543396111,6385265.0,5.5610823409142313e-05,6.90975328164481,95331.47635377978
2014-04-28,2014-03-20,Sheldon Whitehouse,1,C,1001,0.017011314405187106,0.014690180933940958,-0.03791499099806572,0.014868576346283512,0.013526753916499379,0.013405596548228944,43.50865571298198,25845145.0,0.0002498992865363548,6.90975328164481,68136.11543558048
2014-04-28,2014-04-11,Sheldon Whitehouse,1,V,1001,-0.13034049196667163,0.015363523447390528,-0.1001165185204691,0.015138822677556691,0.020381844096867496,0.01329675172599388,50.77449612596227,18707380.0,-0.0020024892044743763,6.90975328164481,65150.08444144145
