file_date,tx_date,full_name,order_type,ticker,tx_estimate
2019-02-04,2019-01-07,"David A Perdue , Jr",Purchase,BWXT,1001
2019-02-04,2019-01-04,"David A Perdue , Jr",Purchase,BWXT,1001
2019-02-04,2019-01-04,"David A Perdue , Jr",Purchase,CZR,1001
2019-02-04,2019-01-04,"David A Perdue , Jr",Purchase,BWXT,1001
2019-02-04,2019-01-04,"David A Perdue , Jr",Purchase,DVN,15001
2019-02-04,2019-01-03,"David A Perdue , Jr",Sale (Partial),KN,1001
2019-02-04,2019-01-03,"David A Perdue , Jr",Purchase,AAPL,1001
2019-02-04,2019-01-03,"David A Perdue , Jr",Purchase,BWXT,1001
2019-02-04,2019-01-03,"David A Perdue , Jr",Purchase,WPX,1001
2019-02-01,2019-01-11,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2019-01-17,2019-01-16,James M Inhofe,Sale (Full),DAL,50001
2019-01-17,2019-01-16,James M Inhofe,Sale (Full),KMX,100001
2019-01-17,2019-01-16,James M Inhofe,Sale (Full),BABA,15001
2019-01-17,2019-01-16,James M Inhofe,Sale (Full),ALB,15001
2019-01-17,2019-01-15,James M Inhofe,Sale (Partial),V,50001
2019-01-17,2019-01-15,James M Inhofe,Sale (Partial),AMZN,100001
2019-01-17,2019-01-11,James M Inhofe,Sale (Full),MRK,100001
2019-01-14,2018-08-22,Patrick J Toomey,Sale (Partial),CAPL,1001
2019-01-14,2018-08-09,Patrick J Toomey,Sale (Partial),CAPL,1001
2019-01-14,2018-08-02,Patrick J Toomey,Sale (Partial),PG,15001
2019-01-11,2019-01-04,John Hoeven,Purchase,AAPL,50001
2019-01-11,2018-12-27,John Hoeven,Sale (Partial),WTW,15001
2019-01-11,2018-12-27,John Hoeven,Sale (Full),DWDP,50001
2019-01-11,2018-12-27,John Hoeven,Sale (Full),TAP,100001
2019-01-11,2018-12-27,John Hoeven,Sale (Partial),IVZ,15001
2019-01-11,2018-12-27,John Hoeven,Sale (Full),BUD,50001
2019-01-11,2018-12-27,John Hoeven,Sale (Partial),T,15001
2019-01-11,2018-12-27,John Hoeven,Sale (Full),FDX,15001
2019-01-11,2018-12-27,John Hoeven,Purchase,BX,100001
2019-01-11,2018-12-12,Shelley M Capito,Sale (Full),GIS,1001
2019-01-11,2018-12-13,Shelley M Capito,Purchase,PG,1001
2019-01-11,2018-12-13,Shelley M Capito,Purchase,PEP,1001
2019-01-11,2018-12-31,Shelley M Capito,Sale (Full),                                                                                                                                                                                                        ,1001
2019-01-10,2018-12-18,Thomas Udall,Sale (Partial),GE,1001
2019-01-10,2018-12-04,Sheldon Whitehouse,Sale (Full),FB,1001
2019-01-10,2018-12-04,Sheldon Whitehouse,Sale (Full),GS,15001
2019-01-10,2018-12-04,Sheldon Whitehouse,Sale (Full),ETN,1001
2019-01-10,2018-12-04,Sheldon Whitehouse,Sale (Full),BUD,1001
2019-01-10,2018-12-04,Sheldon Whitehouse,Sale (Full),REZI,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Purchase,AMZN,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Sale (Full),F,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Purchase,NVDA,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Sale (Partial),T,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Purchase,TSLA,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Sale (Full),BMY,15001
2019-01-10,2018-12-03,Sheldon Whitehouse,Sale (Full),C,1001
2019-01-10,2018-12-03,Sheldon Whitehouse,Sale (Full),BUD,15001
2019-01-10,2018-12-03,Sheldon Whitehouse,Sale (Full),REZI,1001
2019-01-10,2018-12-04,Sheldon Whitehouse,Sale (Partial),AAPL,15001
2019-01-10,2018-12-04,Sheldon Whitehouse,Sale (Partial),UNP,15001
2019-01-10,2018-12-19,Sheldon Whitehouse,Sale (Full),COF,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Purchase,ILMN,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Sale (Full),F,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Purchase,TSLA,1001
2019-01-10,2018-12-28,Sheldon Whitehouse,Purchase,SQ,1001
2019-01-09,2018-12-31,James M Inhofe,Purchase,XBI,15001
2019-01-09,2018-12-31,James M Inhofe,Sale (Full),CELG,15001
2019-01-09,2018-12-27,James M Inhofe,Purchase,TEL,50001
2019-01-09,2018-12-27,James M Inhofe,Sale (Full),APTV,15001
2019-01-09,2018-12-13,James M Inhofe,Sale (Full),XPO,15001
2019-01-09,2018-12-31,"David A Perdue , Jr",Sale (Full),SPY,50001
2019-01-09,2018-12-31,"David A Perdue , Jr",Sale (Partial),SPY,50001
2019-01-09,2018-12-31,"David A Perdue , Jr",Purchase,CZR,1001
2019-01-09,2018-12-27,"David A Perdue , Jr",Purchase,AXTA,100001
2019-01-09,2018-12-27,"David A Perdue , Jr",Sale (Partial),SPY,250001
2019-01-09,2018-12-27,"David A Perdue , Jr",Purchase,HBI,100001
2019-01-09,2018-12-27,"David A Perdue , Jr",Purchase,DVN,50001
2019-01-09,2018-12-27,"David A Perdue , Jr",Purchase,FDC,100001
2019-01-09,2018-12-27,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-24,"David A Perdue , Jr",Purchase,ACA,1001
2019-01-09,2018-12-24,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-24,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-21,"David A Perdue , Jr",Purchase,ACA,1001
2019-01-09,2018-12-21,"David A Perdue , Jr",Purchase,RF,1001
2019-01-09,2018-12-21,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-21,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-21,"David A Perdue , Jr",Purchase,PAGP,1001
2019-01-09,2018-12-20,"David A Perdue , Jr",Sale (Partial),PG,1001
2019-01-09,2018-12-20,"David A Perdue , Jr",Purchase,GPK,1001
2019-01-09,2018-12-20,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-20,"David A Perdue , Jr",Sale (Full),VLP,1001
2019-01-09,2018-12-20,"David A Perdue , Jr",Sale (Full),SLB,15001
2019-01-09,2018-12-20,"David A Perdue , Jr",Purchase,STT,1001
2019-01-09,2018-12-20,"David A Perdue , Jr",Purchase,ACA,1001
2019-01-09,2018-12-20,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-19,"David A Perdue , Jr",Purchase,ET,1001
2019-01-09,2018-12-19,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-19,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-19,"David A Perdue , Jr",Purchase,MU,1001
2019-01-09,2018-12-18,"David A Perdue , Jr",Sale (Partial),KN,1001
2019-01-09,2018-12-18,"David A Perdue , Jr",Sale (Partial),VLP,1001
2019-01-09,2018-12-17,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-17,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-14,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-14,"David A Perdue , Jr",Purchase,SU,1001
2019-01-09,2018-12-14,"David A Perdue , Jr",Sale (Partial),SLB,1001
2019-01-09,2018-12-14,"David A Perdue , Jr",Sale (Full),UPS,15001
2019-01-09,2018-12-13,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-13,"David A Perdue , Jr",Sale (Partial),UPS,50001
2019-01-09,2018-12-13,"David A Perdue , Jr",Purchase,WPX,1001
2019-01-09,2018-12-13,"David A Perdue , Jr",Sale (Partial),KN,1001
2019-01-09,2018-12-13,"David A Perdue , Jr",Sale (Partial),MOS,1001
2019-01-09,2018-12-12,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-12,"David A Perdue , Jr",Sale (Partial),GLW,1001
2019-01-09,2018-12-12,"David A Perdue , Jr",Sale (Partial),UPS,1001
2019-01-09,2018-12-12,"David A Perdue , Jr",Purchase,RF,1001
2019-01-09,2018-12-12,"David A Perdue , Jr",Sale (Partial),UPS,15001
2019-01-09,2018-12-12,"David A Perdue , Jr",Sale (Partial),GLW,15001
2019-01-09,2018-12-11,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-11,"David A Perdue , Jr",Sale (Partial),GLW,1001
2019-01-09,2018-12-11,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-10,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-10,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-07,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-07,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-07,"David A Perdue , Jr",Purchase,BWXT,1001
2019-01-09,2018-12-06,"David A Perdue , Jr",Purchase,BWXT,15001
2019-01-09,2018-12-06,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-04,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-04,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-09,2018-12-03,"David A Perdue , Jr",Purchase,LGF-B,1001
2019-01-08,2018-12-21,Susan M Collins,Sale (Full),LIN,15001
2019-01-08,2018-12-21,Susan M Collins,Sale (Full),FB,1001
2019-01-08,2018-12-21,Susan M Collins,Sale (Full),XOM,1001
2019-01-08,2018-12-21,Susan M Collins,Sale (Full),ENB,15001
2019-01-08,2018-12-21,Susan M Collins,Sale (Full),CFR,1001
2019-01-08,2018-12-21,Susan M Collins,Sale (Full),STZ,15001
2019-01-08,2018-12-21,Susan M Collins,Purchase,NEE,15001
2019-01-03,2018-12-21,Daniel S Sullivan,Purchase,GFAFX,1001
2019-01-03,2018-12-19,Daniel S Sullivan,Purchase,MALOX,1001
2019-01-03,2018-12-10,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-12-21,2018-11-19,Sheldon Whitehouse,Sale (Partial),F,1001
2018-12-21,2018-11-19,Sheldon Whitehouse,Sale (Full),KHC,1001
2018-12-21,2018-11-19,Sheldon Whitehouse,Sale (Partial),IBM,1001
2018-12-21,2018-11-19,Sheldon Whitehouse,Sale (Partial),IBM,1001
2018-12-17,2018-12-05,"A. Mitchell McConnell, Jr.",Purchase,WFC,1001
2018-12-12,2018-11-16,James M Inhofe,Sale (Partial),CELG,15001
2018-12-12,2018-11-16,James M Inhofe,Sale (Partial),APTV,15001
2018-12-12,2018-11-28,John F Reed,Purchase,HOLX,1001
2018-12-12,2018-11-28,John F Reed,Sale (Full),AGN,1001
2018-12-12,2018-12-11,James M Inhofe,Purchase,RTN,50001
2018-12-12,2018-11-16,James M Inhofe,Sale (Partial),CELG,15001
2018-12-12,2018-11-16,James M Inhofe,Sale (Partial),APTV,15001
2018-12-08,2018-11-29,Shelley M Capito,Purchase,                                                                                                                                                                                                        ,1001
2018-12-08,2018-11-29,Shelley M Capito,Sale (Full),QCOM,1001
2018-12-08,2018-11-29,Shelley M Capito,Sale (Full),IBM,1001
2018-12-08,2018-11-12,Shelley M Capito,Sale (Full),INCY,1001
2018-12-08,2018-11-13,Shelley M Capito,Sale (Full),SHECY,1001
2018-12-06,2018-11-30,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-29,"David A Perdue , Jr",Purchase,KMI,15001
2018-12-06,2018-11-29,"David A Perdue , Jr",Sale (Partial),WMB,15001
2018-12-06,2018-11-28,"David A Perdue , Jr",Purchase,GPK,1001
2018-12-06,2018-11-28,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-27,"David A Perdue , Jr",Purchase,AAPL,1001
2018-12-06,2018-11-27,"David A Perdue , Jr",Purchase,AAPL,1001
2018-12-06,2018-11-27,"David A Perdue , Jr",Purchase,AAPL,1001
2018-12-06,2018-11-27,"David A Perdue , Jr",Purchase,AAPL,1001
2018-12-06,2018-11-27,"David A Perdue , Jr",Sale (Full),DISCA,15001
2018-12-06,2018-11-27,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-27,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-27,"David A Perdue , Jr",Purchase,AAPL,1001
2018-12-06,2018-11-27,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-26,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-26,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-26,"David A Perdue , Jr",Sale (Full),DVN,50001
2018-12-06,2018-11-26,"David A Perdue , Jr",Purchase,SPY,500001
2018-12-06,2018-11-26,"David A Perdue , Jr",Sale (Full),HBI,100001
2018-12-06,2018-11-26,"David A Perdue , Jr",Sale (Full),FDC,100001
2018-12-06,2018-11-26,"David A Perdue , Jr",Sale (Full),AXTA,100001
2018-12-06,2018-11-21,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-20,"David A Perdue , Jr",Sale (Full),PFE,15001
2018-12-06,2018-11-20,"David A Perdue , Jr",Sale (Partial),VLP,1001
2018-12-06,2018-11-20,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-20,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-20,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-20,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-20,"David A Perdue , Jr",Purchase,GPK,1001
2018-12-06,2018-11-20,"David A Perdue , Jr",Sale (Partial),MOS,1001
2018-12-06,2018-11-19,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-12-06,2018-11-19,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-19,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-12-06,2018-11-19,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-19,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-16,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-15,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-15,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-15,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-14,"David A Perdue , Jr",Sale (Partial),VLP,1001
2018-12-06,2018-11-14,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-14,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-14,"David A Perdue , Jr",Sale (Partial),MOS,1001
2018-12-06,2018-11-13,"David A Perdue , Jr",Sale (Partial),KN,1001
2018-12-06,2018-11-13,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-13,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-13,"David A Perdue , Jr",Sale (Partial),MOS,1001
2018-12-06,2018-11-13,"David A Perdue , Jr",Sale (Partial),MOS,1001
2018-12-06,2018-11-12,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-12,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-12-06,2018-11-12,"David A Perdue , Jr",Sale (Partial),KN,1001
2018-12-06,2018-11-12,"David A Perdue , Jr",Purchase,LGF-B,1001
2018-12-06,2018-11-12,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-12,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-09,"David A Perdue , Jr",Purchase,LGF-B,15001
2018-12-06,2018-11-09,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-12-06,2018-11-08,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-12-06,2018-11-08,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-08,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-08,"David A Perdue , Jr",Sale (Partial),FEYE,1001
2018-12-06,2018-11-07,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-07,"David A Perdue , Jr",Sale (Partial),FEYE,1001
2018-12-06,2018-11-07,"David A Perdue , Jr",Sale (Partial),FEYE,1001
2018-12-06,2018-11-07,"David A Perdue , Jr",Sale (Partial),FEYE,1001
2018-12-06,2018-11-06,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-06,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-05,"David A Perdue , Jr",Sale (Partial),PFE,15001
2018-12-06,2018-11-05,"David A Perdue , Jr",Purchase,GPK,1001
2018-12-06,2018-11-05,"David A Perdue , Jr",Purchase,FDC,1001
2018-12-06,2018-11-05,"David A Perdue , Jr",Sale (Partial),MOS,1001
2018-12-06,2018-11-05,"David A Perdue , Jr",Sale (Partial),MOS,1001
2018-12-06,2018-11-05,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-05,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-06,2018-11-02,"David A Perdue , Jr",Purchase,GPK,1001
2018-12-06,2018-11-02,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-12-06,2018-11-02,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-12-04,2018-11-09,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-12-04,2018-11-09,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-12-04,2018-11-12,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-12-04,2018-11-09,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-12-04,2018-11-09,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-12-04,2018-11-02,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-26,2018-10-17,"Angus S King, Jr.",Sale (Partial),SLB,1001
2018-11-16,2018-11-09,Gary C Peters,Purchase,GIS,1001
2018-11-16,2018-10-30,Gary C Peters,Sale (Full),GE,1001
2018-11-16,2018-10-30,Gary C Peters,Purchase,T,1001
2018-11-15,2018-10-25,Sheldon Whitehouse,Purchase,LRCX,1001
2018-11-15,2018-10-23,Sheldon Whitehouse,Purchase,NVDA,1001
2018-11-14,2018-10-30,Tina Smith,Purchase,MSTY.PA,50001
2018-11-14,2018-10-29,Tina Smith,Purchase,MSTY.PA,50001
2018-11-13,2018-10-31,Susan M Collins,Sale (Partial),AON,1001
2018-11-13,2018-10-02,Susan M Collins,Sale (Full),SBUX,15001
2018-11-13,2018-10-16,Susan M Collins,Sale (Full),HON,15001
2018-11-13,2018-10-16,Susan M Collins,Purchase,TJX,1001
2018-11-13,2018-10-02,Susan M Collins,Purchase,AMZN,15001
2018-11-08,2018-10-17,Shelley M Capito,Purchase,JNJ,1001
2018-11-08,2018-10-16,Shelley M Capito,Purchase,JPM,1001
2018-11-08,2018-11-05,James M Inhofe,Purchase,AIG,50001
2018-11-08,2018-10-31,James M Inhofe,Sale (Full),GE,15001
2018-11-08,2018-10-25,James M Inhofe,Purchase,XPO,50001
2018-11-08,2018-10-25,James M Inhofe,Purchase,ISRG,15001
2018-11-08,2018-10-25,James M Inhofe,Sale (Full),NTLA,15001
2018-11-08,2018-10-17,James M Inhofe,Purchase,ALB,15001
2018-11-08,2018-10-11,James M Inhofe,Sale (Full),CRM,50001
2018-11-08,2018-11-01,"David A Perdue , Jr",Purchase,GPK,1001
2018-11-08,2018-11-01,"David A Perdue , Jr",Sale (Partial),CBS,1001
2018-11-08,2018-11-01,"David A Perdue , Jr",Purchase,HBI,1001
2018-11-08,2018-11-01,"David A Perdue , Jr",Sale (Partial),AAPL,1001
2018-11-08,2018-11-01,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-11-08,2018-11-01,"David A Perdue , Jr",Sale (Partial),AAPL,1001
2018-11-08,2018-10-31,"David A Perdue , Jr",Sale (Partial),PFE,15001
2018-11-08,2018-10-31,"David A Perdue , Jr",Purchase,GPK,1001
2018-11-08,2018-10-31,"David A Perdue , Jr",Purchase,GPK,1001
2018-11-08,2018-10-30,"David A Perdue , Jr",Purchase,FDC,1001
2018-11-08,2018-10-30,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-11-08,2018-10-30,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-11-08,2018-10-30,"David A Perdue , Jr",Purchase,GPK,15001
2018-11-08,2018-10-30,"David A Perdue , Jr",Purchase,FDC,1001
2018-11-08,2018-10-30,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-11-08,2018-10-29,"David A Perdue , Jr",Sale (Partial),PFE,15001
2018-11-08,2018-10-29,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-11-08,2018-10-29,"David A Perdue , Jr",Sale (Partial),MRK,1001
2018-11-08,2018-10-29,"David A Perdue , Jr",Purchase,FDC,1001
2018-11-08,2018-10-29,"David A Perdue , Jr",Purchase,FDC,1001
2018-11-08,2018-10-26,"David A Perdue , Jr",Purchase,MU,1001
2018-11-08,2018-10-26,"David A Perdue , Jr",Purchase,ENTG,1001
2018-11-08,2018-10-26,"David A Perdue , Jr",Purchase,DVN,1001
2018-11-08,2018-10-25,"David A Perdue , Jr",Sale (Partial),MOS,1001
2018-11-08,2018-10-25,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-11-08,2018-10-24,"David A Perdue , Jr",Purchase,PG,1001
2018-11-08,2018-10-24,"David A Perdue , Jr",Purchase,JNJ,1001
2018-11-08,2018-10-24,"David A Perdue , Jr",Purchase,CAT,1001
2018-11-08,2018-10-24,"David A Perdue , Jr",Sale (Partial),IP,15001
2018-11-08,2018-10-24,"David A Perdue , Jr",Sale (Partial),WMB,15001
2018-11-08,2018-10-24,"David A Perdue , Jr",Purchase,RF,1001
2018-11-08,2018-10-23,"David A Perdue , Jr",Sale (Partial),VLP,1001
2018-11-08,2018-10-23,"David A Perdue , Jr",Purchase,BAC,15001
2018-11-08,2018-10-23,"David A Perdue , Jr",Purchase,HBI,1001
2018-11-08,2018-10-23,"David A Perdue , Jr",Purchase,RF,1001
2018-11-08,2018-10-23,"David A Perdue , Jr",Purchase,BAC,15001
2018-11-08,2018-10-22,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-11-08,2018-10-19,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-11-08,2018-10-18,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-11-08,2018-10-17,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-11-08,2018-10-15,"David A Perdue , Jr",Purchase,BAC,1001
2018-11-08,2018-10-12,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-11-08,2018-10-10,"David A Perdue , Jr",Purchase,GM,15001
2018-11-08,2018-10-10,"David A Perdue , Jr",Purchase,DVN,1001
2018-11-08,2018-10-10,"David A Perdue , Jr",Purchase,ENTG,1001
2018-11-08,2018-10-10,"David A Perdue , Jr",Purchase,AXTA,1001
2018-11-08,2018-10-10,"David A Perdue , Jr",Sale (Partial),MOS,1001
2018-11-08,2018-10-09,"David A Perdue , Jr",Sale (Partial),MOS,1001
2018-11-08,2018-10-09,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-11-08,2018-10-08,"David A Perdue , Jr",Purchase,CZR,1001
2018-11-08,2018-10-05,"David A Perdue , Jr",Sale (Partial),GLW,1001
2018-11-08,2018-10-04,"David A Perdue , Jr",Sale (Partial),DISCA,1001
2018-11-08,2018-10-03,"David A Perdue , Jr",Sale (Partial),MRK,15001
2018-11-08,2018-10-02,"David A Perdue , Jr",Sale (Partial),PFE,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Full),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Partial),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Partial),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Sale (Partial),                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-29,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-26,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-22,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-12,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-02,2018-10-05,Thomas R Carper,Purchase,                                                                                                                                                                                                        ,1001
2018-11-01,2018-10-25,Daniel S Sullivan,Sale (Partial),RPM,50001
2018-11-01,2018-10-02,Daniel S Sullivan,Sale (Partial),IWF,1001
2018-10-31,2016-10-31,William Cassidy,Purchase,TROW,1001
2018-10-26,2017-10-25,William Cassidy,Purchase,DIS,1001
2018-10-26,2017-10-25,William Cassidy,Purchase,CVS,1001
2018-10-26,2017-10-25,William Cassidy,Purchase,T,1001
2018-10-26,2017-10-24,William Cassidy,Sale (Partial),ABT,1001
2018-10-26,2017-10-24,William Cassidy,Purchase,MDT,1001
2018-10-26,2017-10-17,William Cassidy,Sale (Full),TGT,1001
2018-10-26,2018-08-07,Ladda Tammy Duckworth,Sale (Full),WBA,1001
2018-10-26,2018-08-07,Ladda Tammy Duckworth,Sale (Full),MDLZ,1001
2018-10-26,2018-08-07,Ladda Tammy Duckworth,Sale (Full),GE,1001
2018-10-24,2018-10-12,Pat Roberts,Purchase,WMT,1001
2018-10-24,2018-10-12,Pat Roberts,Purchase,FB,1001
2018-10-22,2018-09-07,Sheldon Whitehouse,Purchase,F,1001
